snapshot_id,collected_at_pt,sport,league,event_id,event_start_utc,venue,venue_city,venue_state,venue_indoor,latitude,longitude,weather_time_utc,source,observation_type,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation_probability,precipitation,rain,snowfall,weather_code,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m
OPEN_METEO-FORECAST-401817066-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817066,2026-09-24T18:20:00+00:00,Wrigley Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-24T18:00Z,OPEN_METEO_FORECAST,FORECAST,59.9,57.0,85,5,0.004,0.0,0.0,51,1002.9,10.8,339,15.0
OPEN_METEO-FORECAST-401817068-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817068,2026-09-24T19:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-24T19:00Z,OPEN_METEO_FORECAST,FORECAST,78.0,75.7,25,19,0.0,0.0,0.0,1,846.0,5.2,85,5.6
OPEN_METEO-FORECAST-401817062-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817062,2026-09-24T22:05:00+00:00,Citizens Bank Park,Philadelphia,Pennsylvania,False,39.95238,-75.16362,2026-09-24T22:00Z,OPEN_METEO_FORECAST,FORECAST,62.7,62.0,95,14,0.039,0.012,0.0,55,1018.7,10.8,66,25.3
OPEN_METEO-FORECAST-401817061-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817061,2026-09-24T22:45:00+00:00,Fenway Park,Boston,Massachusetts,False,42.35843,-71.05977,2026-09-24T23:00Z,OPEN_METEO_FORECAST,FORECAST,59.4,54.0,81,24,0.004,0.004,0.0,51,1024.1,15.4,62,17.7
OPEN_METEO-FORECAST-401817064-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817064,2026-09-24T23:05:00+00:00,Yankee Stadium,Bronx,New York,False,40.93815,-73.83208,2026-09-24T23:00Z,OPEN_METEO_FORECAST,FORECAST,62.3,58.2,76,16,0.0,0.0,0.0,3,1019.0,13.0,63,23.3
OPEN_METEO-FORECAST-401817060-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817060,2026-09-24T23:15:00+00:00,Truist Park,Atlanta,Georgia,False,33.749,-84.38798,2026-09-24T23:00Z,OPEN_METEO_FORECAST,FORECAST,77.8,80.8,65,4,0.0,0.0,0.0,2,978.5,6.2,339,10.3
OPEN_METEO-FORECAST-401817055-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817055,2026-09-24T00:40:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-24T01:00Z,OPEN_METEO_FORECAST,FORECAST,74.1,69.6,31,21,0.0,0.0,0.0,3,843.2,5.9,108,5.6
OPEN_METEO-FORECAST-401817056-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817056,2026-09-24T01:40:00+00:00,Sutter Health Park,Sacramento,California,False,38.58157,-121.4944,2026-09-24T02:00Z,OPEN_METEO_FORECAST,FORECAST,89.1,83.6,13,0,0.0,0.0,0.0,0,1004.7,4.1,209,5.6
OPEN_METEO-FORECAST-401817059-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817059,2026-09-24T02:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-24T02:00Z,OPEN_METEO_FORECAST,FORECAST,76.9,77.6,58,1,0.0,0.0,0.0,0,998.8,7.5,219,6.7
OPEN_METEO-FORECAST-401858225-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858225,2026-09-17T23:30:00+00:00,Acrisure Stadium,Pittsburgh,PA,False,40.44062,-79.99589,2026-09-17T23:00Z,OPEN_METEO_FORECAST,FORECAST,79.0,86.6,82,10,0.0,0.0,0.0,2,992.3,4.8,248,12.3
OPEN_METEO-FORECAST-401816975-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401816975,2026-09-17T16:35:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-17T17:00Z,OPEN_METEO_FORECAST,FORECAST,80.1,87.9,85,12,0.0,0.0,0.0,3,995.3,7.3,243,12.1
OPEN_METEO-FORECAST-401816974-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401816974,2026-09-17T16:40:00+00:00,Great American Ball Park,Cincinnati,Ohio,False,39.12711,-84.51439,2026-09-17T17:00Z,OPEN_METEO_FORECAST,FORECAST,89.5,97.3,57,0,0.0,0.0,0.0,0,993.0,7.9,278,15.7
OPEN_METEO-FORECAST-401816980-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401816980,2026-09-17T19:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-17T19:00Z,OPEN_METEO_FORECAST,FORECAST,77.0,80.8,56,9,0.0,0.0,0.0,2,844.6,5.5,297,5.6
OPEN_METEO-FORECAST-401816976-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401816976,2026-09-17T23:15:00+00:00,Citi Field,Queens,New York,False,40.68149,-73.83652,2026-09-17T23:00Z,OPEN_METEO_FORECAST,FORECAST,75.4,82.0,81,1,0.0,0.0,0.0,3,1018.0,2.4,146,12.3
OPEN_METEO-FORECAST-401816978-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401816978,2026-09-17T23:40:00+00:00,Rate Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-17T23:00Z,OPEN_METEO_FORECAST,FORECAST,69.0,73.6,95,12,0.098,0.098,0.0,63,1000.3,5.2,342,14.8
OPEN_METEO-FORECAST-401872947-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872947,2026-09-22T00:15:00+00:00,SoFi Stadium,Inglewood,CA,False,33.96168,-118.35313,2026-09-22T00:00Z,OPEN_METEO_FORECAST,FORECAST,73.0,71.4,61,0,0.0,0.0,0.0,0,1005.1,10.8,253,5.6
OPEN_METEO-FORECAST-401873648-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401873648,2026-09-22T17:05:00+00:00,Yankee Stadium,Bronx,New York,False,40.93815,-73.83208,2026-09-22T17:00Z,OPEN_METEO_FORECAST,FORECAST,56.1,50.0,92,32,0.142,0.138,0.0,81,1018.6,17.4,72,28.9
OPEN_METEO-FORECAST-401817035-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817035,2026-09-22T22:35:00+00:00,Oriole Park at Camden Yards,Baltimore,Maryland,False,39.29038,-76.61219,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,61.1,59.4,91,48,0.0,0.0,0.0,3,1015.6,10.8,56,27.1
OPEN_METEO-FORECAST-401817032-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817032,2026-09-22T22:40:00+00:00,Citizens Bank Park,Philadelphia,Pennsylvania,False,39.95238,-75.16362,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,59.6,55.0,84,41,0.0,0.0,0.0,3,1019.1,14.7,69,29.5
OPEN_METEO-FORECAST-401817033-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817033,2026-09-22T22:40:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,67.8,69.9,85,57,0.0,0.0,0.0,3,988.5,6.1,96,12.8
OPEN_METEO-FORECAST-401817036-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817036,2026-09-22T22:40:00+00:00,Comerica Park,Detroit,Michigan,False,42.33143,-83.04575,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,57.1,52.5,72,15,0.0,0.0,0.0,3,997.4,9.7,38,17.7
OPEN_METEO-FORECAST-401817031-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817031,2026-09-22T22:45:00+00:00,Fenway Park,Boston,Massachusetts,False,42.35843,-71.05977,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,52.7,44.9,87,19,0.028,0.024,0.0,53,1024.8,17.8,55,22.4
OPEN_METEO-FORECAST-401817034-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817034,2026-09-22T23:05:00+00:00,Yankee Stadium,Bronx,New York,False,40.93815,-73.83208,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,52.8,47.0,92,31,0.008,0.008,0.0,51,1019.9,14.1,54,26.2
OPEN_METEO-FORECAST-401817030-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817030,2026-09-22T23:15:00+00:00,Truist Park,Atlanta,Georgia,False,33.749,-84.38798,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,88.7,93.4,43,41,0.004,0.004,0.0,51,975.6,0.2,270,4.0
OPEN_METEO-FORECAST-401817037-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817037,2026-09-22T23:40:00+00:00,Kauffman Stadium,Kansas City,Missouri,False,39.09973,-94.57857,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,64.7,62.0,68,2,0.0,0.0,0.0,3,987.8,9.2,26,13.6
OPEN_METEO-FORECAST-401817038-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817038,2026-09-22T23:40:00+00:00,Wrigley Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-22T23:00Z,OPEN_METEO_FORECAST,FORECAST,57.7,51.0,69,26,0.0,0.0,0.0,3,1000.2,14.4,36,17.9
OPEN_METEO-FORECAST-401817029-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817029,2026-09-22T01:45:00+00:00,Oracle Park,San Francisco,California,False,37.77493,-122.41942,2026-09-22T02:00Z,OPEN_METEO_FORECAST,FORECAST,61.8,59.4,78,0,0.0,0.0,0.0,0,1010.1,9.4,237,9.2
OPEN_METEO-FORECAST-401872937-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872937,2026-09-20T17:00:00+00:00,Soldier Field,Chicago,IL,False,41.85003,-87.65005,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,64.9,65.9,96,62,0.012,0.0,0.0,51,992.4,9.4,78,14.5
OPEN_METEO-FORECAST-401872939-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872939,2026-09-20T17:00:00+00:00,Nissan Stadium,Nashville,TN,False,36.16589,-86.78444,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,88.9,92.9,47,1,0.0,0.0,0.0,3,996.3,4.7,172,7.2
OPEN_METEO-FORECAST-401872946-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872946,2026-09-20T17:00:00+00:00,Gillette Stadium,Foxborough,MA,False,42.06538,-71.24783,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,58.1,56.0,65,8,0.0,0.0,0.0,3,1010.0,2.9,176,10.7
OPEN_METEO-FORECAST-401872936-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872936,2026-09-20T17:00:00+00:00,MetLife Stadium,East Rutherford,NJ,False,40.83399,-74.09709,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,61.6,61.3,86,72,0.055,0.055,0.0,61,1016.1,6.5,124,14.3
OPEN_METEO-FORECAST-401872935-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872935,2026-09-20T17:00:00+00:00,Raymond James Stadium,Tampa,FL,False,27.94752,-82.45843,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,89.0,96.4,51,6,0.0,0.0,0.0,3,1012.6,3.3,164,4.0
OPEN_METEO-FORECAST-401872938-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872938,2026-09-20T17:00:00+00:00,M&T Bank Stadium,Baltimore,MD,False,39.29038,-76.61219,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,74.5,77.6,76,23,0.004,0.0,0.0,51,1012.9,7.4,178,18.1
OPEN_METEO-FORECAST-401872940-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872940,2026-09-20T20:05:00+00:00,Empower Field at Mile High,Denver,CO,False,39.73915,-104.9847,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,74.3,70.7,35,52,0.0,0.0,0.0,3,838.3,10.5,34,9.8
OPEN_METEO-FORECAST-401872941-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872941,2026-09-20T20:05:00+00:00,SoFi Stadium,Inglewood,CA,False,33.96168,-118.35313,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,78.2,80.3,49,0,0.0,0.0,0.0,0,1007.1,8.4,189,6.3
OPEN_METEO-FORECAST-401872942-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NFL,NFL,401872942,2026-09-20T20:25:00+00:00,Levi's Stadium,Santa Clara,CA,False,37.35411,-121.95524,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,76.9,74.0,40,0,0.0,0.0,0.0,3,1010.1,7.4,357,4.3
OPEN_METEO-FORECAST-401856693-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856693,2026-09-20T00:00:00+00:00,DKR-Texas Memorial Stadium,Austin,TX,False,30.26715,-97.74306,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,97.3,93.9,24,1,0.0,0.0,0.0,0,992.0,11.4,122,12.8
OPEN_METEO-FORECAST-401856799-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856799,2026-09-20T00:00:00+00:00,Amon G. Carter Stadium,Fort Worth,TX,False,32.72541,-97.32085,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,97.1,93.2,21,0,0.0,0.0,0.0,0,987.0,9.7,157,10.7
OPEN_METEO-FORECAST-401862775-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401862775,2026-09-20T00:00:00+00:00,H. A. Chapman Stadium,Tulsa,OK,False,36.15398,-95.99277,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,96.6,94.0,26,0,0.0,0.0,0.0,3,981.9,10.8,174,21.0
OPEN_METEO-FORECAST-401862776-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401862776,2026-09-20T00:00:00+00:00,Our Lady of Lourdes Stadium,Lafayette,LA,False,30.22409,-92.01984,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,82.3,86.0,66,3,0.0,0.0,0.0,0,1011.2,9.8,192,15.9
OPEN_METEO-FORECAST-401860885-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401860885,2026-09-20T02:00:00+00:00,Albertsons Stadium,Boise,ID,False,43.6135,-116.20345,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,71.4,67.6,39,0,0.0,0.0,0.0,0,920.1,5.9,7,10.7
OPEN_METEO-FORECAST-401860887-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401860887,2026-09-20T02:00:00+00:00,Snapdragon Stadium,San Diego,CA,False,32.71571,-117.16472,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,72.6,74.3,69,0,0.0,0.0,0.0,0,1010.1,5.8,270,4.0
OPEN_METEO-FORECAST-401856793-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856793,2026-09-20T02:30:00+00:00,Casino Del Sol Stadium,Tucson,AZ,False,32.22174,-110.92648,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,93.1,84.3,13,0,0.0,0.0,0.0,0,925.5,13.0,251,13.0
OPEN_METEO-FORECAST-401864507-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401864507,2026-09-20T02:30:00+00:00,Hornet Stadium,Sacramento,CA,False,38.58157,-121.4944,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,82.1,78.0,32,0,0.0,0.0,0.0,0,1007.1,9.3,201,18.1
OPEN_METEO-FORECAST-401858458-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858458,2026-09-20T03:00:00+00:00,Rose Bowl,Pasadena,CA,False,29.69106,-95.2091,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,82.5,87.9,65,0,0.0,0.0,0.0,0,1012.6,5.6,146,15.0
OPEN_METEO-FORECAST-401860886-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401860886,2026-09-20T03:00:00+00:00,Reser Stadium,Corvallis,OR,False,33.90224,-118.08173,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,76.9,77.3,54,0,0.0,0.0,0.0,2,1008.3,6.0,243,5.8
OPEN_METEO-FORECAST-401860888-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401860888,2026-09-20T03:00:00+00:00,CEFCU Stadium,San Jose,CA,False,37.33939,-121.89496,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,72.2,70.6,51,0,0.0,0.0,0.0,0,1009.1,6.0,333,4.3
OPEN_METEO-FORECAST-401817017-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817017,2026-09-20T17:10:00+00:00,Citi Field,Queens,New York,False,40.68149,-73.83652,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,63.4,62.1,80,58,0.059,0.059,0.0,61,1017.8,8.6,131,13.9
OPEN_METEO-FORECAST-401817015-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817015,2026-09-20T17:35:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,69.9,75.3,94,74,0.024,0.012,0.0,53,986.8,4.0,286,8.5
OPEN_METEO-FORECAST-401817012-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817012,2026-09-20T17:40:00+00:00,Progressive Field,Cleveland,Ohio,False,41.4995,-81.69541,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,62.3,62.9,90,63,0.008,0.008,0.0,51,991.9,5.9,79,9.2
OPEN_METEO-FORECAST-401817014-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817014,2026-09-20T17:40:00+00:00,Great American Ball Park,Cincinnati,Ohio,False,39.12711,-84.51439,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,75.0,79.0,74,11,0.0,0.0,0.0,3,983.0,4.7,172,9.2
OPEN_METEO-FORECAST-401817019-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817019,2026-09-20T18:10:00+00:00,Rate Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,64.4,65.0,97,62,0.102,0.091,0.0,81,992.1,9.8,73,15.0
OPEN_METEO-FORECAST-401817021-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817021,2026-09-20T18:15:00+00:00,Busch Stadium,St. Louis,Missouri,False,38.62727,-90.19789,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,89.8,92.9,38,11,0.0,0.0,0.0,3,994.8,4.7,239,7.2
OPEN_METEO-FORECAST-401817022-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817022,2026-09-20T19:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-20T19:00Z,OPEN_METEO_FORECAST,FORECAST,72.7,69.1,38,52,0.0,0.0,0.0,2,838.7,11.4,23,10.3
OPEN_METEO-FORECAST-401817024-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817024,2026-09-20T20:07:00+00:00,Angel Stadium,Anaheim,California,False,33.83529,-117.9145,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,81.4,83.5,45,0,0.0,0.0,0.0,0,1007.0,8.7,209,7.2
OPEN_METEO-FORECAST-401817023-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817023,2026-09-20T20:10:00+00:00,Petco Park,San Diego,California,False,32.71571,-117.16472,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,75.5,78.4,60,0,0.0,0.0,0.0,0,1011.2,9.5,261,5.4
OPEN_METEO-FORECAST-401817026-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817026,2026-09-20T20:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,82.4,84.4,40,0,0.0,0.0,0.0,0,1001.5,7.2,171,6.3
OPEN_METEO-FORECAST-401817016-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817016,2026-09-20T23:20:00+00:00,Oriole Park at Camden Yards,Baltimore,Maryland,False,39.29038,-76.61219,2026-09-20T23:00Z,OPEN_METEO_FORECAST,FORECAST,74.0,78.3,81,54,0.0,0.0,0.0,2,1010.5,5.9,155,18.3
OPEN_METEO-FORECAST-401817007-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817007,2026-09-20T00:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,68.4,66.6,57,71,0.0,0.0,0.0,0,838.4,6.1,123,6.7
OPEN_METEO-FORECAST-401817008-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817008,2026-09-20T00:40:00+00:00,Petco Park,San Diego,California,False,32.71571,-117.16472,2026-09-20T01:00Z,OPEN_METEO_FORECAST,FORECAST,73.9,74.8,63,0,0.0,0.0,0.0,0,1009.7,6.3,272,3.1
OPEN_METEO-FORECAST-401817011-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817011,2026-09-20T01:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-20T01:00Z,OPEN_METEO_FORECAST,FORECAST,77.4,76.6,54,0,0.0,0.0,0.0,0,1000.3,9.3,240,8.3
OPEN_METEO-FORECAST-401817009-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,MLB,MLB,401817009,2026-09-20T01:38:00+00:00,Angel Stadium,Anaheim,California,False,33.83529,-117.9145,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,76.2,75.9,54,0,0.0,0.0,0.0,3,1005.6,7.0,220,6.0
OPEN_METEO-FORECAST-401856811-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856811,2026-09-19T00:00:00+00:00,Galaxy Stadium,Lubbock,TX,False,33.57786,-101.85517,2026-09-19T00:00Z,OPEN_METEO_FORECAST,FORECAST,89.1,86.2,30,1,0.0,0.0,0.0,0,909.0,9.4,180,13.0
OPEN_METEO-FORECAST-401858455-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858455,2026-09-19T02:30:00+00:00,Autzen Stadium,Eugene,OR,False,44.05207,-123.08675,2026-09-19T02:00Z,OPEN_METEO_FORECAST,FORECAST,68.7,65.5,52,0,0.0,0.0,0.0,0,1004.1,7.8,294,13.9
OPEN_METEO-FORECAST-401869940-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401869940,2026-09-19T15:30:00+00:00,Delaware Stadium,Newark,DE,False,40.73566,-74.17237,2026-09-19T15:00Z,OPEN_METEO_FORECAST,FORECAST,63.7,59.3,48,0,0.0,0.0,0.0,3,1021.4,8.3,27,11.2
OPEN_METEO-FORECAST-401856686-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856686,2026-09-19T16:00:00+00:00,Donald W. Reynolds Razorback Stadium,Fayetteville,AR,False,35.05266,-78.87836,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,82.2,88.1,73,15,0.0,0.0,0.0,2,1012.8,9.0,34,11.4
OPEN_METEO-FORECAST-401858454-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858454,2026-09-19T16:00:00+00:00,Ohio Stadium,Columbus,OH,False,39.96118,-82.99879,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,69.3,72.3,79,6,0.0,0.0,0.0,3,991.8,3.6,102,7.8
OPEN_METEO-FORECAST-401858456-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858456,2026-09-19T16:00:00+00:00,Beaver Stadium,University Park,PA,False,37.44188,-122.14302,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,60.1,60.3,82,0,0.0,0.0,0.0,2,1015.8,2.6,155,3.2
OPEN_METEO-FORECAST-401856792-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856792,2026-09-19T16:00:00+00:00,Bill Snyder Family Stadium,Manhattan,KS,False,40.78343,-73.96625,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,66.0,61.7,42,0,0.0,0.0,0.0,2,1017.3,9.6,50,11.5
OPEN_METEO-FORECAST-401856798-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856798,2026-09-19T16:00:00+00:00,Jack Trice Stadium,Ames,IA,False,42.03471,-93.61994,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,76.1,81.6,84,29,0.0,0.0,0.0,3,977.0,7.1,301,10.2
OPEN_METEO-FORECAST-401856812-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401856812,2026-09-19T16:00:00+00:00,Wembley Stadium,London,,False,39.88645,-83.44825,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,70.9,72.8,73,3,0.0,0.0,0.0,0,981.1,7.4,82,10.2
OPEN_METEO-FORECAST-401858228-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858228,2026-09-19T16:00:00+00:00,Bobby Dodd Stadium,Atlanta,GA,False,33.749,-84.38798,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,90.2,97.0,45,1,0.0,0.0,0.0,0,980.1,2.3,287,3.9
OPEN_METEO-FORECAST-401858229-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858229,2026-09-19T16:00:00+00:00,"Memorial Stadium (Clemson, SC)",Clemson,SC,False,34.68344,-82.83737,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,88.8,96.8,52,1,0.0,0.0,0.0,0,991.4,3.0,92,3.8
OPEN_METEO-FORECAST-401858451-20260918T003009Z,2026-09-17T17:30:09.198702-07:00,NCAA_Football,NCAA_Football,401858451,2026-09-19T16:00:00+00:00,Huntington Bank Stadium,Minneapolis,MN,False,44.97997,-93.26384,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,57.8,57.2,94,23,0.008,0.008,0.0,3,985.4,5.8,71,14.9
